sequenceID,min.log.lambda,max.log.lambda,labels,errors
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,11.0195240498801,11.1508177295143,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,13.1992165028822,13.4431745078306,5,3
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,13.0164337308033,13.1992165028822,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,12.2613459965159,13.0164337308033,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,13.4431745078306,13.7373099338075,5,3
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,10.14601376102,10.1569505044015,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,-inf,2.0312275817611,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,2.0312275817611,5.38150717019144,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,5.38150717019144,6.81631065590832,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,6.81631065590832,8.40546250256984,7,3
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,8.40546250256984,9.40252969293023,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,9.40252969293023,9.978887379203,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,9.978887379203,10.1446641136496,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,10.1569505044015,10.2467510398472,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,10.1446641136496,10.14601376102,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,12.9324096137391,12.9530374059938,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,13.1405511698322,13.6786869697875,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,12.9948729050937,13.1405511698322,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,12.9530374059938,12.9948729050937,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,13.6786869697875,inf,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,12.6936724935555,12.9324096137391,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,11.8021798359841,12.6936724935555,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,10.5695143753946,11.8021798359841,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,10.2467510398472,10.5695143753946,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,2.04731002362877,5.82629684069117,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,5.82629684069117,7.33408585516996,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,12.3423382327669,12.3424025426228,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,-inf,2.04731002362877,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,10.3830057555415,11.6014870424437,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,11.6014870424437,12.0892432848766,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,7.33408585516996,8.41861899216909,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,8.41861899216909,10.3830057555415,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,12.0892432848766,12.3423382327669,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,13.6510084040842,13.6697101860249,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,12.3424025426228,12.4411446734384,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,13.8853312663753,14.8601253592005,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,13.6792454914392,13.8853312663753,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,13.6697101860249,13.6792454914392,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,12.4411446734384,12.5528958156346,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,13.5326604255859,13.6510084040842,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,13.0391622428162,13.5326604255859,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,12.5528958156346,13.0391622428162,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,14.8601253592005,inf,5,4
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,10.1178066344106,10.8100852334275,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,11.0105972800595,11.1362417417573,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,2.21381960718473,5.60895958392719,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,5.60895958392719,6.75958351536276,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,6.75958351536276,7.40286642099436,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,7.40286642099436,8.9682410024467,7,4
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,8.9682410024467,10.1178066344106,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,10.8100852334275,11.0105972800595,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,-inf,2.21381960718473,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,11.4000314043138,12.3823785422094,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,12.3823785422094,13.0339343553111,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,13.0339343553111,13.3503459555129,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,13.3503459555129,13.3566495944349,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,13.3566495944349,13.4010671227494,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,13.4010671227494,14.0039455029814,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,14.0039455029814,inf,7,4
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,11.2760195227809,11.4000314043138,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,11.1362417417573,11.2760195227809,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.4039660090743,10.4083190291361,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,2.19794091280697,5.65220046344711,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,5.65220046344711,6.82761537900128,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,6.82761537900128,7.54231083394085,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,7.54231083394085,9.16451573368663,11,5
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,9.16451573368663,9.98628342120605,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,9.98628342120605,10.2908252116273,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.2908252116273,10.3876117449524,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.3876117449524,10.4039660090743,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,-inf,2.19794091280697,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.4083190291361,10.4752227265741,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,12.0892425550071,12.2101249385232,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,12.2224551064027,12.2423740755873,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.4752227265741,10.5291864789344,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,11.8089747302844,12.0892425550071,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,12.2101249385232,12.2224551064027,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,12.6499319407101,13.6324483729825,11,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,11.038861460748,11.8089747302844,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,12.2822377996884,12.6499319407101,11,4
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,13.6324483729825,inf,11,8
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.5291864789344,11.038861460748,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,12.2423740755873,12.2822377996884,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.5783627116517,10.6665495796554,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.6665495796554,10.6817254175398,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,7.47687943464648,9.20864835578363,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.1460703782964,10.4333807686761,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,9.20864835578363,10.1460703782964,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,2.2832074596526,5.67712046429681,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,6.81545337693469,7.47687943464648,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,5.67712046429681,6.81545337693469,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,-inf,2.2832074596526,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,12.8017411902577,12.8468381907043,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.4333807686761,10.5783627116517,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,11.0883693515025,11.9344296452788,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.7227847807327,11.0883693515025,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.6817254175398,10.7227847807327,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,12.9455317302501,13.8729496087756,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,12.8468381907043,12.9455317302501,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,13.8729496087756,inf,5,4
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,12.7836110258766,12.7969824985121,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,12.5084616862844,12.7836110258766,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,11.9344296452788,12.5084616862844,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,12.7969824985121,12.8017411902577,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,9.77976146166463,10.005092609255,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.1206241364829,10.1437710930517,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,-inf,2.20147874515719,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,2.20147874515719,5.57270566592453,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,5.57270566592453,6.95992400695048,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,6.95992400695048,8.84584814706033,7,3
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,8.84584814706033,9.77976146166463,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.005092609255,10.0945473927602,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.7990596443706,11.9542544290202,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.2929013630676,10.7990596443706,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,11.9542544290202,12.7309437426731,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,12.7309437426731,12.9573442286265,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,12.9573442286265,13.1522943060997,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,13.1522943060997,13.6472427139383,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.1437710930517,10.2929013630676,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,13.6472427139383,inf,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.0945473927602,10.1206241364829,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,11.6930070617737,11.8108450447726,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,2.38208066022154,6.04697468679862,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,6.04697468679862,7.68526915704362,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,7.68526915704362,9.43839738402299,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,9.43839738402299,11.322319283755,7,5
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,-inf,2.38208066022154,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,11.8108450447726,11.916507067012,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,11.322319283755,11.6930070617737,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,11.9244371232928,12.6666588469535,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,13.2909451486431,13.5673323509148,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,13.5673323509148,13.6633040838519,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,13.6633040838519,13.7907522052791,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,13.7907522052791,14.4727106177199,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,14.4727106177199,inf,7,4
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,12.6666588469535,13.2909451486431,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,11.916507067012,11.9244371232928,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,10.8382405431618,11.3635546040481,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,10.3693209679888,10.8382405431618,11,4
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,9.85845010728089,10.3693209679888,11,5
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,9.12573138447549,9.85845010728089,11,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,-inf,2.38389854725184,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,6.07816160090363,7.73398277016807,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,2.38389854725184,6.07816160090363,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.3376401512634,12.4738080136531,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,7.73398277016807,9.12573138447549,11,10
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,11.3635546040481,11.8555796978606,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,11.8555796978606,12.3376401512634,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,13.0030919533578,13.0201929705232,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.4902665377952,12.5885826277673,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,13.0933615787993,13.9189408938276,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,13.0201929705232,13.0933615787993,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.4738080136531,12.4902665377952,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.9666446583144,13.0030919533578,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.7872184820991,12.9666446583144,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.6409570667979,12.7872184820991,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.5885826277673,12.6409570667979,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,13.9189408938276,inf,11,8
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,2.44310703020276,6.07281722858237,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,6.07281722858237,7.36465178030364,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,7.36465178030364,8.09002968260321,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,8.09002968260321,9.02528335777361,5,4
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,9.02528335777361,9.70137993723471,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,9.70137993723471,10.4488607771012,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,10.4488607771012,11.0050440225126,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.0050440225126,11.0053678931106,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.0053678931106,11.0073772350158,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.0073772350158,11.05426702336,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,-inf,2.44310703020276,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,12.530803717521,12.5959991308507,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,12.5959991308507,12.6126201949904,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.3777306175548,11.8225791892376,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.8225791892376,12.2483746850396,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.05426702336,11.1547035034492,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.1547035034492,11.3777306175548,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,12.2483746850396,12.530803717521,5,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,12.6264767293716,12.7402837113065,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,12.7402837113065,14.0587252207048,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,14.0587252207048,inf,5,4
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,12.6126201949904,12.6264767293716,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.4402793542171,10.4867941561063,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,-inf,2.31581056463142,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,2.31581056463142,5.98661202271582,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,5.98661202271582,7.63321057052346,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,7.63321057052346,8.92489726894265,7,6
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,8.92489726894265,9.66312971685081,7,4
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,9.66312971685081,10.1596392005982,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.1596392005982,10.4402793542171,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,14.3216122785072,inf,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.4867941561063,10.5332902140144,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.5426598471721,10.6872811209448,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.6872811209448,11.9016551432613,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,11.9016551432613,13.0411778490445,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,13.0411778490445,13.1432300902756,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,13.1432300902756,13.2113615123252,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,13.2113615123252,13.4308710229932,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,13.4308710229932,14.3216122785072,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.5336658980603,10.5426598471721,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.5332902140144,10.5336658980603,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,9.98034835479267,10.5688635423978,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,8.43227337481411,9.98034835479267,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,7.24684180041699,8.43227337481411,7,6
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,10.8067214532403,10.8215387964411,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,1.79242589947917,5.68639512551606,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,-inf,1.79242589947917,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,5.68639512551606,7.24684180041699,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,10.8332458269746,10.9021715677958,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,10.5688635423978,10.8067214532403,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,12.9797974401145,13.4850575053789,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,13.7979718407607,14.662827476145,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,13.4850575053789,13.7979718407607,7,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,14.662827476145,inf,7,4
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,11.9983414120286,12.9797974401145,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,11.0461001574774,11.9983414120286,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,10.9021715677958,11.0461001574774,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,10.8215387964411,10.8332458269746,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.6480338028321,10.8058290754116,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.5420025667157,10.5491725115318,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.517353206532,10.5420025667157,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.1005047339382,10.517353206532,11,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,5.72277918802209,7.31339512268425,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,8.16831200089738,9.145816000654,11,9
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,7.31339512268425,8.16831200089738,11,10
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,1.80165796437929,5.72277918802209,11,11
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.5693002959635,10.6480338028321,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,9.145816000654,10.1005047339382,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,-inf,1.80165796437929,11,11
